trade_id,year,region1,region2,industry1,industry2,amount
15567,2022,RU,CN,CRUDE,MOTOR,12804.33
15558,2022,RU,CN,CRUDE,GASDI,11296.41
15561,2022,RU,CN,CRUDE,KEROS,4747.60
15563,2022,RU,CN,CRUDE,LIQUE,4331.73
54792,2022,RU,IT,NATUR,ELEC2,4165.97
67595,2022,RU,NL,CRUDE,MOTOR,3061.72
15568,2022,RU,CN,CRUDE,NAPHT,3041.46
59769,2022,RU,KR,FISH5,FISH5,2721.95
94074,2022,RU,WA,BASIC,BASIC,2500.96
23480,2022,RU,DE,CRUDE,GASDI,2361.52
15559,2022,RU,CN,CRUDE,HEAVY,2308.69
94095,2022,RU,WA,BASIC,CONST,2074.18
85721,2022,RU,TR,BASIC,BASIC,2045.79
59539,2022,RU,KR,CRUDE,GASDI,1963.79
23491,2022,RU,DE,CRUDE,MOTOR,1915.15
15480,2022,RU,CN,COPP1,CONST,1822.91
73315,2022,RU,PL,CRUDE,GASDI,1533.89
103491,2022,RU,WE,CRUDE,GASDI,1527.64
19421,2022,RU,CN,WOODW,WOODW,1358.83
67588,2022,RU,NL,CRUDE,GASDI,1356.91
19087,2022,RU,CN,TRANS,TRANS,1255.36
120357,2022,RU,WM,WHEAT,FOOD5,1190.42
73331,2022,RU,PL,CRUDE,MOTOR,1174.54
15569,2022,RU,CN,CRUDE,NONSP,1159.57
59542,2022,RU,KR,CRUDE,KEROS,1098.03
18129,2022,RU,CN,PLAST,RUBBE,1095.37
53426,2022,RU,IT,CRUDE,GASDI,1081.28
103505,2022,RU,WE,CRUDE,MOTOR,1014.34
117543,2022,RU,WM,HEAVY,ELEC6,979.23
53434,2022,RU,IT,CRUDE,MOTOR,975.90
19372,2022,RU,CN,WOODW,MOTO1,946.90
17720,2022,RU,CN,NONF1,NONF1,909.04
16822,2022,RU,CN,HEAVY,SEACO,883.80
56961,2022,RU,JP,CRUDE,MOTOR,859.51
89077,2022,RU,TR,WHEAT,FOOD5,816.47
94112,2022,RU,WA,BASIC,FABRI,816.17
95642,2022,RU,WA,CRUDE,MOTOR,814.58
18382,2022,RU,CN,PULP5,PAPER,796.19
96836,2022,RU,WA,GASDI,RAILW,779.16
115825,2022,RU,WM,BASIC,FABRI,772.81
17889,2022,RU,CN,OILSE,PLAST,772.40
68858,2022,RU,NL,NAPHT,PLAST,758.54
95631,2022,RU,WA,CRUDE,GASDI,748.60
98567,2022,RU,WA,NAPHT,PLAST,745.32
59928,2022,RU,KR,GASDI,LANDT,744.11
59547,2022,RU,KR,CRUDE,NAPHT,738.61
116620,2022,RU,WM,COPP1,COPP1,730.19
57925,2022,RU,JP,PRIVA,NONFE,728.57
116619,2022,RU,WM,COPP1,CONST,726.94
120524,2022,RU,WM,WOODW,CONST,690.36
15551,2022,RU,CN,CRUDE,BITU1,689.09
102654,2022,RU,WE,BASIC,BASIC,682.91
59546,2022,RU,KR,CRUDE,MOTOR,665.53
97150,2022,RU,WA,HEAVY,SEACO,661.78
59536,2022,RU,KR,CRUDE,CHEM1,654.58
32825,2022,RU,FI,CRUDE,GASDI,635.84
91256,2022,RU,US,CRUDE,MOTOR,607.94
23481,2022,RU,DE,CRUDE,HEAVY,599.53
97419,2022,RU,WA,KEROS,AIRTR,596.11
59119,2022,RU,KR,BITUM,ELEC1,587.20
14978,2022,RU,CN,BITUM,DIST1,569.09
57927,2022,RU,JP,PRIVA,PRECI,564.27
17578,2022,RU,CN,NAPHT,PFERT,559.79
65190,2022,RU,MX,BASIC,FABRI,552.88
94146,2022,RU,WA,BASIC,MOTO1,551.01
67510,2022,RU,NL,COPP1,COPP1,540.68
120334,2022,RU,WM,WHEAT,CHEM1,537.87
95635,2022,RU,WA,CRUDE,KEROS,537.69
116213,2022,RU,WM,CEREA,FOOD5,537.63
23484,2022,RU,DE,CRUDE,KEROS,531.78
67591,2022,RU,NL,CRUDE,KEROS,510.30
14831,2022,RU,CN,BASIC,CONST,504.32
103483,2022,RU,WE,CRUDE,CHEM1,500.34
92399,2022,RU,US,NAPHT,CHEM1,500.26
