trade_id,year,region1,region2,industry1,industry2,amount
5708,2019,AU,CN,FORES,PAPER,201.39
25542,2019,AU,JP,FISHF,FISH5,200.46
4850,2019,AU,CN,CHEM1,CHEM1,200.04
7931,2019,AU,CN,WOODW,PAPER,196.15
25099,2019,AU,JP,DAIRY,DAIRY,193.79
14149,2019,AU,FR,BITUM,LEAD1,193.75
42868,2019,AU,WA,CHEM1,FABRI,193.41
14864,2019,AU,FR,HOTEL,BUSIN,192.67
4762,2019,AU,CN,BITUM,PFERT,190.27
16395,2019,AU,GB,BEVER,HOTEL,190.20
44927,2019,AU,WA,HOTEL,AIRTR,188.85
45546,2019,AU,WA,LANDT,SUPPO,188.65
54777,2019,AU,WM,ALUM1,CONST,186.49
7186,2019,AU,CN,PREC1,FURNI,185.57
6135,2019,AU,CN,LEATH,LEATH,183.78
36284,2019,AU,SE,BITUM,LEAD1,181.76
38676,2019,AU,US,BASIC,MOTO1,181.43
6701,2019,AU,CN,NONF1,BASIC,181.42
43345,2019,AU,WA,COPP1,ELECT,180.23
11790,2019,AU,DK,SEACO,SEACO,179.23
7141,2019,AU,CN,PLAST,RUBBE,178.29
26725,2019,AU,JP,PRECI,PREC1,177.00
14135,2019,AU,FR,BITUM,ELEC1,171.63
5608,2019,AU,CN,FOOD5,FOOD5,171.47
5256,2019,AU,CN,DAIRY,HOTEL,169.97
29999,2019,AU,KR,SUGA1,FOOD5,165.04
24458,2019,AU,JP,BITUM,CHEM1,164.23
5282,2019,AU,CN,DAIRY,PADDY,163.27
6866,2019,AU,CN,OFFIC,OFFIC,162.89
24490,2019,AU,JP,BITUM,HEALT,162.73
50210,2019,AU,WA,WHEAT,PAPER,162.31
36717,2019,AU,SE,HOTEL,WOODW,161.22
28731,2019,AU,KR,FOOD5,FOOD5,159.21
5103,2019,AU,CN,COPPE,COPP1,159.00
7860,2019,AU,CN,WHEAT,FOOD5,157.81
5056,2019,AU,CN,COPP1,ELECT,157.76
26774,2019,AU,JP,PRIVA,TRAN1,157.28
42918,2019,AU,WA,CHEM1,PAPER,156.85
5542,2019,AU,CN,FISHF,FISHF,156.68
7967,2019,AU,CN,WOOLS,BITUM,155.60
8994,2019,AU,DE,BUSIN,BUSIN,154.34
45484,2019,AU,WA,LANDT,MEATA,154.15
28471,2019,AU,KR,CRUDE,GASDI,152.37
58300,2019,AU,WM,WHEAT,FOOD5,151.72
5200,2019,AU,CN,CRUDE,LIQUE,151.11
6907,2019,AU,CN,OILSE,FOOD5,150.09
33995,2019,AU,PL,BITUM,ELEC1,148.42
6739,2019,AU,CN,NONF1,MACHI,147.74
46582,2019,AU,WA,NATU1,MOTOR,147.59
25606,2019,AU,JP,FOOD5,FOOD5,147.03
49965,2019,AU,WA,VEGET,CRUDE,146.71
56521,2019,AU,WM,MEAT4,PFERT,146.54
46024,2019,AU,WA,MEATA,CHEM1,146.10
42292,2019,AU,WA,BITUM,MEDIC,145.51
46572,2019,AU,WA,NATU1,GASDI,145.01
49475,2019,AU,WA,SUPPO,PRINT,144.56
25438,2019,AU,JP,FINAN,REALE,144.40
45028,2019,AU,WA,HOTEL,OFFIC,141.65
21414,2019,AU,IN,COKIN,BASIC,140.54
52959,2019,AU,WL,BITUM,CHEM1,139.12
45486,2019,AU,WA,LANDT,MEATP,139.05
4711,2019,AU,CN,BITUM,COKEO,138.45
25116,2019,AU,JP,DAIRY,FOOD5,138.14
6577,2019,AU,CN,NATU1,MOTOR,137.56
45537,2019,AU,WA,LANDT,SALEM,134.81
4735,2019,AU,CN,BITUM,GASWO,133.21
19550,2019,AU,ID,FABRI,CONST,133.20
45482,2019,AU,WA,LANDT,MEAT1,132.08
4765,2019,AU,CN,BITUM,PLAST,130.54
4821,2019,AU,CN,CEREA,CEREA,130.19
46085,2019,AU,WA,MEATC,CHEM1,130.14
44946,2019,AU,WA,HOTEL,CEMEN,128.88
43028,2019,AU,WA,COKIN,COKEO,128.84
4774,2019,AU,CN,BITUM,REALE,128.69
45030,2019,AU,WA,HOTEL,OILSE,126.86
19844,2019,AU,ID,MEATC,CRUDE,126.22
46575,2019,AU,WA,NATU1,KEROS,125.87
29472,2019,AU,KR,NONF1,LEAD1,125.48
55787,2019,AU,WM,CRUDE,GASDI,124.53
40079,2019,AU,US,NONF1,MOTO1,123.44
49869,2019,AU,WA,TRANS,RAILW,122.99
4673,2019,AU,CN,BEVER,RETA1,120.95
45046,2019,AU,WA,HOTEL,POULT,120.91
50036,2019,AU,WA,VEGET,PRINT,120.17
54935,2019,AU,WM,BASIC,FABRI,118.98
12108,2019,AU,ES,BITUM,ELEC1,118.05
38538,2019,AU,US,ALUM1,ALUM1,116.73
19455,2019,AU,ID,DAIRY,HOTEL,115.56
50227,2019,AU,WA,WHEAT,REALE,114.92
45056,2019,AU,WA,HOTEL,RAWMI,114.83
4941,2019,AU,CN,CHEM1,RUBBE,114.61
42905,2019,AU,WA,CHEM1,MOTO1,114.26
50148,2019,AU,WA,WHEAT,BUSIN,113.01
46825,2019,AU,WA,OFFIC,HOTEL,109.81
21247,2019,AU,IN,BITUM,COKIN,109.48
25613,2019,AU,JP,FOOD5,HOTEL,109.40
22393,2019,AU,IN,SUBBI,ELEC1,108.46
7193,2019,AU,CN,PREC1,MACHI,108.11
48395,2019,AU,WA,REALE,REALE,108.07
6712,2019,AU,CN,NONF1,CONST,107.95
48775,2019,AU,WA,RUBBE,CONST,106.76
41600,2019,AU,WA,ALUM1,FABRI,104.87
7100,2019,AU,CN,PLANT,TEXTI,104.87
42545,2019,AU,WA,CATTL,CHARC,104.61
25123,2019,AU,JP,DAIRY,HOTEL,103.98
28464,2019,AU,KR,CRUDE,CHEM1,103.53
32187,2019,AU,NL,HOTEL,BUSIN,102.88
55233,2019,AU,WM,CATTL,PFERT,102.44
36687,2019,AU,SE,HOTEL,AIRTR,102.33
44960,2019,AU,WA,HOTEL,CRUDE,101.67
58642,2019,AU,ZA,BITUM,HYDRO,101.20
6737,2019,AU,CN,NONF1,LEAD1,101.17
26836,2019,AU,JP,PUBLI,FOODW,99.97
45523,2019,AU,WA,LANDT,PUBLI,99.25
58656,2019,AU,ZA,BITUM,PFERT,98.84
55792,2019,AU,WM,CRUDE,KEROS,98.65
49851,2019,AU,WA,TRANS,OFFIC,97.98
24492,2019,AU,JP,BITUM,HOTEL,97.96
10150,2019,AU,DE,OILSE,FOOD5,97.12
58200,2019,AU,WM,VEGET,RESEA,96.94
28474,2019,AU,KR,CRUDE,KEROS,96.87
41928,2019,AU,WA,BASIC,FURNI,96.34
5336,2019,AU,CN,ELECT,CONST,95.10
28109,2019,AU,KR,BASIC,CONST,94.89
24417,2019,AU,JP,BEVER,HOTEL,94.82
6559,2019,AU,CN,NATU1,GASDI,94.72
45464,2019,AU,WA,LANDT,HOTEL,94.55
45534,2019,AU,WA,LANDT,RETA1,93.53
4883,2019,AU,CN,CHEM1,HEALT,93.29
46372,2019,AU,WA,MOTO1,MOTO1,93.13
41966,2019,AU,WA,BASIC,OFFIC,92.43
405,2019,AU,AT,HOTEL,REALE,92.13
45049,2019,AU,WA,HOTEL,PRINT,92.11
20061,2019,AU,ID,PLAST,RUBBE,91.30
5254,2019,AU,CN,DAIRY,HEALT,91.12
43457,2019,AU,WA,COPPE,PFERT,90.51
4446,2019,AU,CN,ALUM1,FABRI,90.39
6228,2019,AU,CN,LIQUE,PFERT,90.36
56485,2019,AU,WM,MEAT4,CHEM1,90.14
42751,2019,AU,WA,CEREA,CHEM1,89.64
42509,2019,AU,WA,BUSIN,REALE,89.23
42213,2019,AU,WA,BITUM,ALUM1,88.94
5613,2019,AU,CN,FOOD5,HOTEL,88.27
4715,2019,AU,CN,BITUM,CRUDE,88.03
25752,2019,AU,JP,GASDI,CONST,87.98
7164,2019,AU,CN,PREC1,CONST,87.84
4708,2019,AU,CN,BITUM,CHEM1,87.78
37814,2019,AU,TR,BITUM,ELEC1,87.57
47888,2019,AU,WA,PRIVA,MEAT1,87.56
46486,2019,AU,WA,MOTOR,MEATC,87.14
19225,2019,AU,ID,BASIC,CONST,86.91
5685,2019,AU,CN,FORES,FORES,86.90
19428,2019,AU,ID,CRUDE,KEROS,86.50
6744,2019,AU,CN,NONF1,NONF1,86.44
5043,2019,AU,CN,COPP1,CONST,86.39
27651,2019,AU,JP,VEGET,FOOD5,86.10
39282,2019,AU,US,FINAN,FINAN,85.85
4728,2019,AU,CN,BITUM,ELECT,85.81
5197,2019,AU,CN,CRUDE,HEAVY,85.80
45021,2019,AU,WA,HOTEL,NATUR,85.58
49368,2019,AU,WA,SUPPO,BUSIN,85.30
5628,2019,AU,CN,FOOD5,PIGS9,85.09
5205,2019,AU,CN,CRUDE,NAPHT,84.91
43792,2019,AU,WA,ELECT,ELECT,84.18
20040,2019,AU,ID,PLANT,PLAST,84.04
28254,2019,AU,KR,BITUM,NONME,83.96
