trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
86368,2019,RU,WA,GASDI,RESEA,211.86,0,0
59828,2019,RU,MT,GASDI,POSTT,210.88,0,0
100183,2019,RU,WF,WHEAT,PRIVA,210.68,0,0
86369,2019,RU,WA,GASDI,RETA1,210.3,0,0
81301,2019,RU,US,BASIC,MOTO1,208.31,0,0
64830,2019,RU,NO,NATU1,SUPPO,206.83,0,0
70947,2019,RU,RO,NATUR,ELEC2,206.32,0,0
52677,2019,RU,KR,FISH5,HOTEL,206.12,0,0
88288,2019,RU,WA,NONME,WEARI,206.02,0,0
104770,2019,RU,WM,CHEM1,CONST,205.96,0,0
87913,2019,RU,WA,NAPHT,CONST,205.68,0,0
106096,2019,RU,WM,KEROS,AIRTR,205.45,0,0
91513,2019,RU,WE,ANTHR,BASIC,204.03,0,0
54716,2019,RU,LT,CRUDE,GASDI,199.77,0,0
20765,2019,RU,DE,CRUDE,PLAST,199.58,0,0
7881,2019,RU,BR,PFERT,OILSE,199.02,0,0
75349,2019,RU,SK,CRUDE,PLAST,197.76,0,0
94847,2019,RU,WE,NATUR,TRAN2,197.45,0,0
12596,2019,RU,CN,CRUDE,KERO1,196.75,0,0
90516,2019,RU,WA,TEXTI,TEXTI,196.74,0,0
104655,2019,RU,WM,CEREA,FOOD5,195.37,0,0
61848,2019,RU,NL,FISH5,HOTEL,195.35,0,0
20050,2019,RU,DE,BITUM,CONST,195.22,0,0
35772,2019,RU,GB,CRUDE,KEROS,194.08,0,0
84811,2019,RU,WA,CHEM1,MOTO1,193.96,0,0
80444,2019,RU,TW,HOTEL,COMPU,192.42,0,0
11928,2019,RU,CN,BASIC,FABRI,190.44,0,0
86276,2019,RU,WA,GASDI,EDUCA,187.59,0,0
40809,2019,RU,HU,CRUDE,NATUR,186.83,0,0
92747,2019,RU,WE,ELECT,CONST,186.19,0,0
21479,2019,RU,DE,HEAVY,PLAST,184.05,0,0
90722,2019,RU,WA,TRANS,OFFIC,180.98,0,0
43440,2019,RU,IE,HEAVY,SUPPO,180.96,0,0
36669,2019,RU,GB,NAPHT,WOODW,180.31,0,0
61841,2019,RU,NL,FISH5,FOOD5,180.28,0,0
61656,2019,RU,NL,CRUDE,PLAST,180.22,0,0
98416,2019,RU,WF,GASDI,RUBBE,180.14,0,0
70249,2019,RU,RO,CRUDE,NATUR,179.78,0,0
12497,2019,RU,CN,COPP1,CONST,179.22,0,0
81738,2019,RU,US,CRUDE,MOTOR,178.31,0,0
34751,2019,RU,FR,SEACO,SUPPO,178.16,0,0
91414,2019,RU,WE,ALUM1,ALUM1,177.37,0,0
11805,2019,RU,CN,ANTHR,NONME,177.34,0,0
61634,2019,RU,NL,CRUDE,NAPHT,176.88,0,0
104724,2019,RU,WM,CEREA,RESEA,176.36,0,0
14906,2019,RU,CN,OILSE,OILSE,174.78,0,0
14479,2019,RU,CN,MOTOR,LANDT,173.92,0,0
9711,2019,RU,CH,ALUM1,OFFIC,173.64,0,0
90820,2019,RU,WA,VEGE1,HOTEL,173.29,0,0
50818,2019,RU,JP,PRIVA,NATU1,173.05,0,0
47213,2019,RU,IT,CRUDE,RUBBE,169.18,0,0
49288,2019,RU,JP,ALUM1,ALUM1,168.31,0,0
6262,2019,RU,BG,NATUR,STEAM,167.76,0,0
32951,2019,RU,FR,CRUDE,GASDI,167.13,0,0
12035,2019,RU,CN,BITUM,COKE1,166.71,0,0
59798,2019,RU,MT,GASDI,COMPU,164.99,0,0
78230,2019,RU,TR,HEAVY,MOTOR,164.26,0,0
108965,2019,RU,WM,WHEAT,INSUR,162.61,0,0
35779,2019,RU,GB,CRUDE,NATUR,161.47,0,0
66267,2019,RU,PL,CRUDE,CHEM1,161.44,0,0
13424,2019,RU,CN,FORES,FORES,160.91,0,0
93485,2019,RU,WE,GLASS,CONST,160.13,0,0
87448,2019,RU,WA,MEAT4,CHEM1,160.07,0,0
31286,2019,RU,FI,NONF1,LEAD1,160.07,0,0
61982,2019,RU,NL,GASDI,CONST,159.82,0,0
86797,2019,RU,WA,HOTEL,REALE,159.49,0,0
60971,2019,RU,NL,ALUM1,FABRI,159.38,0,0
98618,2019,RU,WF,KEROS,AIRTR,159.24,0,0
81778,2019,RU,US,CRUDE,RUBBE,159.18,0,0
54718,2019,RU,LT,CRUDE,KEROS,159.14,0,0
76897,2019,RU,TR,BITUM,ELEC1,159.03,0,0
53018,2019,RU,KR,KEROS,AIRTR,158.75,0,0
52671,2019,RU,KR,FISH5,FISH5,158.62,0,0
94822,2019,RU,WE,NATUR,PRIVA,157.67,0,0
16070,2019,RU,CN,TRANS,PUBLI,157.46,0,0
21312,2019,RU,DE,GASDI,SEACO,156.81,0,0
107554,2019,RU,WM,PREC1,PREC1,156.03,0,0
86798,2019,RU,WA,HOTEL,RECRE,155.84,0,0
14707,2019,RU,CN,NONF1,CONST,155.74,0,0
86538,2019,RU,WA,HEAVY,CERAM,154.75,0,0
86573,2019,RU,WA,HEAVY,GLASS,154.39,0,0
45700,2019,RU,IN,PFERT,PFERT,154.2,0,0
75823,2019,RU,SK,NATUR,STEAM,154.03,0,0
14056,2019,RU,CN,KEROS,SUPPO,153.98,0,0
30865,2019,RU,FI,HOTEL,RESEA,153.79,0,0
105059,2019,RU,WM,COPP1,FABRI,153.71,0,0
82112,2019,RU,US,GASDI,PUBLI,152.99,0,0
86593,2019,RU,WA,HEAVY,MEAT4,152.04,0,0
52503,2019,RU,KR,CRUDE,REFI1,151.86,0,0
29804,2019,RU,FI,CRUDE,PLAST,151.78,0,0
47155,2019,RU,IT,CRUDE,KEROS,151.17,0,0
93747,2019,RU,WE,HOTEL,LEATH,149.99,0,0
62019,2019,RU,NL,GASDI,LANDT,149.54,0,0
8670,2019,RU,CA,CRUDE,MOTOR,149.38,0,0
46624,2019,RU,IT,BASIC,BASIC,148.79,0,0
72264,2019,RU,SE,CRUDE,GASDI,147.98,0,0
13702,2019,RU,CN,HEAVY,CHEM1,146.71,0,0
89925,2019,RU,WA,RUBBE,CONST,146.62,0,0
31545,2019,RU,FI,PFERT,PRIVA,145.96,0,0
14733,2019,RU,CN,NONF1,LEAD1,145.96,0,0
44429,2019,RU,IN,BASIC,CONST,145.84,0,0
83360,2019,RU,US,WOODW,WOODW,144.13,0,0
86320,2019,RU,WA,GASDI,MEAT4,143.71,0,0
7905,2019,RU,BR,PFERT,VEGET,143.62,0,0
96378,2019,RU,WE,SUPPO,CRUDE,143.53,0,0
105700,2019,RU,WM,FURNI,CONST,143.19,0,0
20752,2019,RU,DE,CRUDE,KEROS,143.01,0,0
12511,2019,RU,CN,COPP1,FABRI,142.87,0,0
