trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
69023,2019,JP,WA,ALUM1,FABRI,177.69,0,0
17845,2019,JP,CN,SEACO,COPP1,177.69,0,0
67389,2019,JP,US,RADIO,BUSIN,177.19,0,0
84182,2019,JP,WM,MOTO1,CONST,177.07,0,0
46538,2019,JP,KR,PUBLI,COKE1,176.83,0,0
69361,2019,JP,WA,BASIC,MEAT1,175.68,0,0
70028,2019,JP,WA,CHEM1,POSTT,175.61,0,0
16607,2019,JP,CN,PAPER,PUBLI,175.6,0,0
84159,2019,JP,WM,MOTO1,93197,173.91,0,0
65246,2019,JP,US,BUSIN,PUBLI,173.29,0,0
17899,2019,JP,CN,SEACO,RADIO,173.1,0,0
17880,2019,JP,CN,SEACO,MOTO1,172.4,0,0
43729,2019,JP,KR,CERAM,CONST,172.34,0,0
83316,2019,JP,WM,ELECT,RADIO,171.63,0,0
43852,2019,JP,KR,CHEM1,GASDI,170.68,0,0
13333,2019,JP,CN,BASIC,OFFIC,170.6,0,0
70039,2019,JP,WA,CHEM1,RECRE,169.78,0,0
82232,2019,JP,WL,TRANS,CEMEN,169.19,0,0
84280,2019,JP,WM,MOTO1,RESEA,169.09,0,0
43840,2019,JP,KR,CHEM1,FABRI,168.9,0,0
79849,2019,JP,WL,CHEM1,CONST,168.48,0,0
46975,2019,JP,KR,SEACO,BASIC,168.13,0,0
63627,2019,JP,TW,HOTEL,SUPPO,167.78,0,0
16576,2019,JP,CN,PAPER,MACHI,166.95,0,0
17301,2019,JP,CN,RADIO,WHOLE,166.9,0,0
32659,2019,JP,GB,TRANS,TRANS,166.32,0,0
43862,2019,JP,KR,CHEM1,KEROS,165.98,0,0
17599,2019,JP,CN,RUBBE,BITUM,165.49,0,0
69956,2019,JP,WA,CHEM1,ELEC2,165.06,0,0
76353,2019,JP,WA,TRANS,SEACO,164.54,0,0
73955,2019,JP,WA,PLAST,ELEC2,163.28,0,0
72291,2019,JP,WA,INSUR,CHEM1,162.86,0,0
67347,2019,JP,US,PUBLI,PUBLI,162.29,0,0
76026,2019,JP,WA,TEXTI,MEATC,161.37,0,0
52483,2019,JP,NL,REALE,BUSIN,160.91,0,0
15915,2019,JP,CN,MEDIC,POSTT,160.08,0,0
17841,2019,JP,CN,SEACO,COKEO,159.7,0,0
73930,2019,JP,WA,PLAST,BEVER,159.23,0,0
14387,2019,JP,CN,ELECT,PUBLI,158.41,0,0
82859,2019,JP,WM,CHEM1,TEXTI,157.93,0,0
49340,2019,JP,MX,ELECT,PUBLI,157.26,0,0
75692,2019,JP,WA,SEACO,MEATP,157.26,0,0
44360,2019,JP,KR,ELECT,TRANS,157.11,0,0
23379,2019,JP,DE,TRANS,TRANS,156.01,0,0
40257,2019,JP,IN,PLAST,ELECT,155.99,0,0
16536,2019,JP,CN,PAPER,CONST,155.72,0,0
70907,2019,JP,WA,ELECT,RETA1,155.02,0,0
44389,2019,JP,KR,FABRI,CONST,154.86,0,0
44272,2019,JP,KR,ELECT,CONST,154.59,0,0
20511,2019,JP,DE,CHEM1,HEALT,154.31,0,0
45855,2019,JP,KR,NONF1,LEAD1,152.72,0,0
65702,2019,JP,US,ELECT,CONST,152.67,0,0
54725,2019,JP,PL,MOTO1,MOTO1,152.5,0,0
73225,2019,JP,WA,MOTO1,SALEM,152.2,0,0
15031,2019,JP,CN,GLASS,CONST,151.76,0,0
46761,2019,JP,KR,RADIO,MOTO1,151.43,0,0
58128,2019,JP,RU,MOTO1,SALEM,151.3,0,0
13768,2019,JP,CN,CHEM1,RADIO,151.11,0,0
15249,2019,JP,CN,HOTEL,FINAN,150.86,0,0
44313,2019,JP,KR,ELECT,MACHI,150.66,0,0
13538,2019,JP,CN,BUSIN,MACHI,150.61,0,0
44286,2019,JP,KR,ELECT,ELECT,150.48,0,0
14316,2019,JP,CN,ELECT,COMPU,149.9,0,0
16636,2019,JP,CN,PAPER,WHOLE,149.63,0,0
15333,2019,JP,CN,HOTEL,RETA1,148.88,0,0
14391,2019,JP,CN,ELECT,REALE,147.91,0,0
70579,2019,JP,WA,COPP1,RESEA,147.14,0,0
84281,2019,JP,WM,MOTO1,RETA1,146.93,0,0
44807,2019,JP,KR,FURNI,FURNI,146.68,0,0
2988,2019,JP,AU,MOTO1,SALEM,146.54,0,0
35526,2019,JP,ID,COPP1,LEATH,146.46,0,0
14489,2019,JP,CN,FABRI,MOTO1,146.05,0,0
76730,2019,JP,WA,WHOLE,PLAST,145.94,0,0
43907,2019,JP,KR,CHEM1,RADIO,145.81,0,0
13764,2019,JP,CN,CHEM1,PRINT,145.44,0,0
70896,2019,JP,WA,ELECT,PUBLI,145.1,0,0
71631,2019,JP,WA,GASDI,MEDIC,143.86,0,0
35312,2019,JP,ID,CHEM1,TEXTI,143.55,0,0
69631,2019,JP,WA,BUSIN,FINAN,142.92,0,0
67415,2019,JP,US,RADIO,FINAN,142.87,0,0
14458,2019,JP,CN,FABRI,ELECT,142.67,0,0
15847,2019,JP,CN,MEDIC,COMPU,142.65,0,0
66601,2019,JP,US,LEAD1,ELECT,141.88,0,0
13721,2019,JP,CN,CHEM1,KEROS,141.63,0,0
13483,2019,JP,CN,BUSIN,BITUM,141.55,0,0
43878,2019,JP,KR,CHEM1,MOTO1,141.29,0,0
69831,2019,JP,WA,CERAM,CONST,140.69,0,0
73517,2019,JP,WA,OFFIC,HOTEL,140.58,0,0
32729,2019,JP,GB,WHOLE,MOTO1,140.5,0,0
14992,2019,JP,CN,GASDI,RAILW,139.72,0,0
17593,2019,JP,CN,RUBBE,BASIC,139.69,0,0
65319,2019,JP,US,CERAM,CONST,139.3,0,0
69030,2019,JP,WA,ALUM1,FURNI,138.38,0,0
69945,2019,JP,WA,CHEM1,COMPU,138.24,0,0
13776,2019,JP,CN,CHEM1,RESEA,138.18,0,0
46881,2019,JP,KR,RUBBE,MACHI,137.58,0,0
65739,2019,JP,US,ELECT,MACHI,137.21,0,0
17915,2019,JP,CN,SEACO,TEXTI,136.98,0,0
13289,2019,JP,CN,BASIC,CRUDE,136.81,0,0
47097,2019,JP,KR,SEACO,SUPPO,136.52,0,0
23257,2019,JP,DE,SUPPO,SUPPO,135.95,0,0
75044,2019,JP,WA,RESEA,PUBLI,135.38,0,0
15359,2019,JP,CN,HOTEL,WHOLE,135.33,0,0
84301,2019,JP,WM,MOTO1,VEGET,135.32,0,0
70803,2019,JP,WA,ELECT,COMPU,135.25,0,0
75741,2019,JP,WA,SEACO,RETA1,134.82,0,0
65773,2019,JP,US,ELECT,RESEA,134.79,0,0
70555,2019,JP,WA,COPP1,OFFIC,134.53,0,0
76636,2019,JP,WA,WHOLE,CEMEN,134.52,0,0
70546,2019,JP,WA,COPP1,MOTO1,134.18,0,0
75168,2019,JP,WA,RETA1,MEATA,133.86,0,0
13794,2019,JP,CN,CHEM1,VEGET,133.65,0,0
