trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
53324,2019,CA,US,NATUR,PFERT,244.95,0,0
51539,2019,CA,US,FOOD5,FOOD5,244.87,0,0
55730,2019,CA,US,WOODW,FURNI,242.57,0,0
53231,2019,CA,US,NAPHT,PLAST,241.43,0,0
55249,2019,CA,US,TRAN2,ANIMA,241.3,0,0
49918,2019,CA,US,CHEM1,RESEA,240.52,0,0
50216,2019,CA,US,CRUDE,INLAN,235.65,0,0
50288,2019,CA,US,CRUDE,STONE,231.27,0,0
9696,2019,CA,CN,VEGET,FOOD5,231.22,0,0
50171,2019,CA,US,CRUDE,CEMEN,225.7,0,0
13362,2019,CA,DE,SEACO,SEACO,225.42,0,0
9731,2019,CA,CN,VEGET,VEGET,220.67,0,0
54788,2019,CA,US,RUBBE,RESEA,217.29,0,0
51544,2019,CA,US,FOOD5,HOTEL,217.05,0,0
59772,2019,CA,WA,PREC1,PREC1,211.86,0,0
51365,2019,CA,US,FINAN,FINAN,210.87,0,0
7928,2019,CA,CN,FORES,WOODW,209.16,0,0
19798,2019,CA,FR,REALE,TRANS,208.29,0,0
54994,2019,CA,US,SUPPO,AIRTR,208.24,0,0
9869,2019,CA,CN,WOODW,FURNI,201.38,0,0
49860,2019,CA,US,CHEM1,HEALT,201.35,0,0
19243,2019,CA,FR,OILSE,FOOD5,201.27,0,0
53023,2019,CA,US,MOTO1,MOTO1,200.22,0,0
26661,2019,CA,IN,CRUDE,GASDI,198.83,0,0
61354,2019,CA,WA,TRANS,TRANS,192.0,0,0
9928,2019,CA,CN,WOODW,WOODW,191.83,0,0
50319,2019,CA,US,DAIRY,DAIRY,191.34,0,0
50236,2019,CA,US,CRUDE,MEDIC,189.78,0,0
52914,2019,CA,US,MEDIC,HEALT,188.26,0,0
49282,2019,CA,US,BASIC,MACHI,187.19,0,0
50222,2019,CA,US,CRUDE,LANDT,186.81,0,0
50172,2019,CA,US,CRUDE,CERAM,186.39,0,0
51341,2019,CA,US,FABRI,WOODW,184.77,0,0
51835,2019,CA,US,GASDI,PUBLI,184.56,0,0
5877,2019,CA,BR,PFERT,OILSE,182.35,0,0
7896,2019,CA,CN,FORES,PAPER,180.72,0,0
49546,2019,CA,US,BUSIN,FINAN,179.08,0,0
25317,2019,CA,IE,CEREA,RESEA,178.66,0,0
50273,2019,CA,US,CRUDE,RAILW,178.06,0,0
50177,2019,CA,US,CRUDE,COKEO,175.08,0,0
50598,2019,CA,US,ELEC3,CROPS,174.79,0,0
36141,2019,CA,MX,BASIC,MOTO1,174.54,0,0
51234,2019,CA,US,FABRI,CONST,174.05,0,0
53290,2019,CA,US,NATUR,HEALT,173.69,0,0
52946,2019,CA,US,MEDIC,PUBLI,172.5,0,0
21081,2019,CA,GB,CRUDE,KEROS,170.66,0,0
49032,2019,CA,US,ALUM1,FABRI,170.31,0,0
9301,2019,CA,CN,PULP5,PLAST,170.26,0,0
50229,2019,CA,US,CRUDE,LUBRI,169.78,0,0
53517,2019,CA,US,NONME,RESEA,168.65,0,0
50493,2019,CA,US,ELEC2,CROPS,167.75,0,0
50212,2019,CA,US,CRUDE,HEALT,166.61,0,0
28478,2019,CA,IT,HOTEL,CONST,166.31,0,0
38471,2019,CA,NL,CRUDE,MOTOR,161.87,0,0
49250,2019,CA,US,BASIC,CONST,161.4,0,0
49054,2019,CA,US,ALUM1,MOTO1,159.47,0,0
37596,2019,CA,MX,RADIO,RADIO,157.67,0,0
37890,2019,CA,MX,WHEAT,FOOD5,156.8,0,0
7264,2019,CA,CN,CHEM1,PLAST,156.79,0,0
49610,2019,CA,US,BUSIN,PUBLI,152.14,0,0
9091,2019,CA,CN,PFERT,WHEAT,151.15,0,0
54698,2019,CA,US,RUBBE,CONST,151.14,0,0
53250,2019,CA,US,NATUR,BITUM,150.98,0,0
49981,2019,CA,US,COMPU,FINAN,150.68,0,0
7419,2019,CA,CN,CRUDE,MOTOR,149.34,0,0
52616,2019,CA,US,LIQUE,FISHF,148.68,0,0
56130,2019,CA,WA,ANIMA,CHEM1,146.45,0,0
61659,2019,CA,WA,WHEAT,PRINT,145.22,0,0
11113,2019,CA,DE,BUSIN,BUSIN,144.6,0,0
54272,2019,CA,US,RADIO,COMPU,143.82,0,0
21088,2019,CA,GB,CRUDE,NATUR,141.99,0,0
56290,2019,CA,WA,BASIC,CONST,140.34,0,0
25354,2019,CA,IE,CHEM1,PLAST,139.98,0,0
36120,2019,CA,MX,BASIC,FABRI,139.94,0,0
9034,2019,CA,CN,PFERT,CEREA,136.66,0,0
64972,2019,CA,WF,WHEAT,PRIVA,135.64,0,0
53777,2019,CA,US,PAPER,WOODW,135.33,0,0
38024,2019,CA,NL,ALUM1,FABRI,134.5,0,0
49075,2019,CA,US,ALUM1,RESEA,133.7,0,0
50161,2019,CA,US,CRUDE,BASIC,132.79,0,0
3701,2019,CA,BE,OILSE,FOOD5,132.28,0,0
5900,2019,CA,BR,PFERT,VEGET,131.59,0,0
54263,2019,CA,US,RADIO,BUSIN,130.73,0,0
59579,2019,CA,WA,PFERT,WEARI,127.74,0,0
18712,2019,CA,FR,HOTEL,OFFIC,127.29,0,0
9894,2019,CA,CN,WOODW,PAPER,126.92,0,0
52710,2019,CA,US,MEAT1,PAPE3,125.67,0,0
53255,2019,CA,US,NATUR,CHEM1,125.14,0,0
55534,2019,CA,US,WHEAT,FOOD5,124.2,0,0
26667,2019,CA,IN,CRUDE,MOTOR,123.71,0,0
70917,2019,CA,WM,OILSE,PFERT,123.52,0,0
36052,2019,CA,MX,ALUM1,MOTO1,122.01,0,0
48884,2019,CA,TR,WHEAT,FOOD5,120.27,0,0
59559,2019,CA,WA,PFERT,REALE,119.64,0,0
65527,2019,CA,WL,CHEM1,CONST,118.45,0,0
53310,2019,CA,US,NATUR,MEMBE,117.26,0,0
49559,2019,CA,US,BUSIN,HEALT,117.16,0,0
53094,2019,CA,US,MOTOR,CONST,115.26,0,0
20419,2019,CA,FR,TRANS,TRANS,114.76,0,0
50270,2019,CA,US,CRUDE,PUBLI,114.03,0,0
33481,2019,CA,KR,FOOD5,FOOD5,113.72,0,0
55753,2019,CA,US,WOODW,MOTO1,112.9,0,0
50240,2019,CA,US,CRUDE,NAPHT,112.75,0,0
38038,2019,CA,NL,ALUM1,MACHI,112.45,0,0
59307,2019,CA,WA,OILSE,CRUDE,112.22,0,0
55117,2019,CA,US,SUPPO,SUPPO,112.2,0,0
50081,2019,CA,US,COPP1,COPP1,112.08,0,0
55780,2019,CA,US,WOODW,REALE,110.39,0,0
38507,2019,CA,NL,CRUDE,RUBBE,110.11,0,0
55131,2019,CA,US,SUPPO,WHOLE,109.37,0,0
53333,2019,CA,US,NATUR,PUBLI,109.22,0,0
50300,2019,CA,US,CRUDE,VEGE1,109.13,0,0
54818,2019,CA,US,RUBBE,WOODW,108.8,0,0
51513,2019,CA,US,FOOD5,BEVER,108.69,0,0
30146,2019,CA,JP,CEREA,FOOD5,108.62,0,0
68938,2019,CA,WL,WHEAT,PFERT,108.25,0,0
49087,2019,CA,US,ALUM1,TRANS,105.65,0,0
54285,2019,CA,US,RADIO,FINAN,105.41,0,0
34689,2019,CA,KR,WHEAT,FOOD5,105.17,0,0
50157,2019,CA,US,CRUDE,AIRTR,105.01,0,0
8371,2019,CA,CN,MEDIC,CONST,104.11,0,0
49332,2019,CA,US,BASIC,TRANS,103.47,0,0
57701,2019,CA,WA,FISHF,CHEM1,102.91,0,0
52685,2019,CA,US,LIQUE,WOODW,102.86,0,0
7412,2019,CA,CN,CRUDE,GASDI,102.83,0,0
22988,2019,CA,GB,WOODW,WOODW,102.55,0,0
53665,2019,CA,US,PAPER,BUSIN,102.25,0,0
35215,2019,CA,LU,FINAN,FINAN,102.06,0,0
40937,2019,CA,NO,NONF1,COMPU,101.94,0,0
49649,2019,CA,US,CATTL,CATTL,101.93,0,0
50256,2019,CA,US,CRUDE,PETRO,101.9,0,0
11403,2019,CA,DE,COMPU,COMPU,101.37,0,0
31249,2019,CA,JP,MEATC,HOTEL,101.14,0,0
34185,2019,CA,KR,PFERT,COPP1,100.84,0,0
53569,2019,CA,US,NONSP,RADIO,100.59,0,0
55783,2019,CA,US,WOODW,RESEA,100.39,0,0
57344,2019,CA,WA,ELECT,CONST,99.45,0,0
53282,2019,CA,US,NATUR,FOOD5,98.31,0,0
61552,2019,CA,WA,VEGET,WOODW,98.11,0,0
33822,2019,CA,KR,MEATP,HOTEL,97.84,0,0
51246,2019,CA,US,FABRI,FABRI,97.48,0,0
13493,2019,CA,DE,TRANS,TRANS,96.31,0,0
53100,2019,CA,US,MOTOR,EDUCA,95.92,0,0
70933,2019,CA,WM,OILSE,RESEA,95.91,0,0
50301,2019,CA,US,CRUDE,VEGET,95.01,0,0
31869,2019,CA,JP,PRIVA,TRAN1,94.93,0,0
52495,2019,CA,US,LEAD1,MOTO1,94.78,0,0
70858,2019,CA,WM,OILSE,EDUCA,94.55,0,0
70847,2019,CA,WM,OILSE,CHEM1,94.45,0,0
53233,2019,CA,US,NAPHT,RESEA,94.17,0,0
53745,2019,CA,US,PAPER,PUBLI,94.12,0,0
7169,2019,CA,CN,CEREA,CEREA,93.95,0,0
49643,2019,CA,US,BUSIN,WHOLE,93.95,0,0
64653,2019,CA,WF,TRANS,AIRTR,93.52,0,0
17782,2019,CA,FR,BUSIN,BUSIN,93.43,0,0
52399,2019,CA,US,LANDT,MOTO1,93.43,0,0
53338,2019,CA,US,NATUR,RECRE,92.52,0,0
61330,2019,CA,WA,TRANS,RAILW,91.87,0,0
53329,2019,CA,US,NATUR,POSTT,91.0,0,0
51570,2019,CA,US,FOOD5,PUBLI,90.96,0,0
7312,2019,CA,CN,COPP1,COPP1,90.91,0,0
54245,2019,CA,US,PULP5,RESEA,90.44,0,0
28078,2019,CA,IT,CRUDE,GASDI,89.19,0,0
53185,2019,CA,US,MOTOR,RECRE,88.93,0,0
14481,2019,CA,DK,SEACO,SEACO,88.61,0,0
49615,2019,CA,US,BUSIN,REALE,88.52,0,0
52926,2019,CA,US,MEDIC,MOTO1,88.4,0,0
51927,2019,CA,US,GLASS,RESEA,88.32,0,0
57758,2019,CA,WA,FISHF,WEARI,88.28,0,0
9825,2019,CA,CN,WHEAT,WHEAT,88.03,0,0
21944,2019,CA,GB,NONF1,NONF1,87.71,0,0
53184,2019,CA,US,MOTOR,REALE,87.57,0,0
8393,2019,CA,CN,MEDIC,HEALT,87.44,0,0
47970,2019,CA,TR,BASIC,BASIC,87.02,0,0
55775,2019,CA,US,WOODW,PUBLI,86.93,0,0
19684,2019,CA,FR,RAILW,RAILW,86.9,0,0
31589,2019,CA,JP,OILSE,FOOD5,86.48,0,0
50165,2019,CA,US,CRUDE,BITU1,86.38,0,0
25836,2019,CA,IE,MOTOR,AIRTR,86.0,0,0
68956,2019,CA,WL,WHEAT,RESEA,86.0,0,0
53356,2019,CA,US,NATUR,TRAN2,85.83,0,0
31594,2019,CA,JP,OILSE,HOTEL,85.24,0,0
68792,2019,CA,WL,VEGET,CHEM1,85.06,0,0
31609,2019,CA,JP,OILSE,VEGE1,84.14,0,0
18732,2019,CA,FR,HOTEL,RECRE,84.01,0,0
51108,2019,CA,US,ELECT,CONST,83.56,0,0
53826,2019,CA,US,PFERT,FOOD5,82.73,0,0
51304,2019,CA,US,FABRI,PUBLI,82.51,0,0
36482,2019,CA,MX,FABRI,CONST,82.19,0,0
30241,2019,CA,JP,CHEM1,PLAST,81.41,0,0
53884,2019,CA,US,PIGS9,FISHF,81.02,0,0
70833,2019,CA,WM,OILSE,93197,80.95,0,0
50031,2019,CA,US,COMPU,PUBLI,80.92,0,0
49754,2019,CA,US,CERAM,CONST,80.32,0,0
68890,2019,CA,WL,WHEAT,CHEM1,80.29,0,0
54377,2019,CA,US,RADIO,WHOLE,80.27,0,0
8190,2019,CA,CN,LEATH,LEATH,79.56,0,0
54031,2019,CA,US,PREC1,ELECT,79.11,0,0
31285,2019,CA,JP,MEATP,FOOD5,78.87,0,0
51273,2019,CA,US,FABRI,MACHI,78.49,0,0
50162,2019,CA,US,CRUDE,BEVER,78.32,0,0
7873,2019,CA,CN,FORES,FORES,77.98,0,0
56817,2019,CA,WA,CHEM1,RUBBE,77.36,0,0
51312,2019,CA,US,FABRI,RESEA,77.33,0,0
68713,2019,CA,WL,TRANS,TRANS,77.09,0,0
9309,2019,CA,CN,PULP5,TEXTI,77.06,0,0
50793,2019,CA,US,ELEC4,REALE,76.89,0,0
6928,2019,CA,CN,ALUM1,FABRI,76.26,0,0
59580,2019,CA,WA,PFERT,WHEAT,76.18,0,0
9069,2019,CA,CN,PFERT,OILSE,76.16,0,0
27016,2019,CA,IN,PAPER,BEVER,75.57,0,0
54808,2019,CA,US,RUBBE,TRANS,75.47,0,0
7195,2019,CA,CN,CHEM1,CHEM1,75.46,0,0
19814,2019,CA,FR,RECRE,BUSIN,75.41,0,0
51142,2019,CA,US,ELECT,MACHI,75.09,0,0
7622,2019,CA,CN,FABRI,CONST,75.05,0,0
53092,2019,CA,US,MOTOR,COLLE,74.7,0,0
59484,2019,CA,WA,PFERT,CEREA,74.65,0,0
46908,2019,CA,SE,REALE,REALE,74.03,0,0
51175,2019,CA,US,ELECT,RESEA,73.77,0,0
50198,2019,CA,US,CRUDE,FABRI,73.55,0,0
22131,2019,CA,GB,PAPER,WOODW,73.44,0,0
61312,2019,CA,WA,TRANS,OFFIC,73.19,0,0
57879,2019,CA,WA,FURNI,RETA1,72.53,0,0
69333,2019,CA,WM,BUSIN,PROCE,72.3,0,0
8659,2019,CA,CN,NONF1,ELECT,72.28,0,0
28049,2019,CA,IT,CRUDE,CHEM1,72.25,0,0
50131,2019,CA,US,COPP1,WOODW,71.96,0,0
50247,2019,CA,US,CRUDE,NONSP,71.93,0,0
18684,2019,CA,FR,HOTEL,HEALT,71.53,0,0
9618,2019,CA,CN,VEGE1,FISH5,71.33,0,0
40971,2019,CA,NO,NONF1,PAPER,70.8,0,0
21077,2019,CA,GB,CRUDE,GASDI,70.7,0,0
10986,2019,CA,DE,AIRTR,SUPPO,70.55,0,0
9040,2019,CA,CN,PFERT,CRUDE,70.43,0,0
54815,2019,CA,US,RUBBE,WHOLE,70.14,0,0
7484,2019,CA,CN,ELECT,CONST,69.97,0,0
15581,2019,CA,ES,HOTEL,SUPPO,69.86,0,0
29989,2019,CA,JP,BEVER,HOTEL,69.81,0,0
9360,2019,CA,CN,RADIO,OFFIC,69.64,0,0
52508,2019,CA,US,LEAD1,RETAI,69.64,0,0
5843,2019,CA,BR,PFERT,CEREA,69.58,0,0
28836,2019,CA,IT,OILSE,RAILW,69.51,0,0
30203,2019,CA,JP,CHEM1,HEALT,69.41,0,0
51146,2019,CA,US,ELECT,MOTO1,69.41,0,0
54687,2019,CA,US,RUBBE,BUSIN,69.09,0,0
27313,2019,CA,IN,PULP5,WOODW,68.98,0,0
69140,2019,CA,WM,BASIC,FABRI,68.71,0,0
8660,2019,CA,CN,NONF1,FABRI,68.64,0,0
7757,2019,CA,CN,FISHF,FISHF,68.57,0,0
50269,2019,CA,US,CRUDE,PROCE,68.38,0,0
38447,2019,CA,NL,CRUDE,GASDI,68.36,0,0
59729,2019,CA,WA,PREC1,ELECT,68.03,0,0
29582,2019,CA,IT,WHEAT,FOOD5,67.6,0,0
8789,2019,CA,CN,OFFIC,OFFIC,67.31,0,0
53700,2019,CA,US,PAPER,HEALT,67.2,0,0
22943,2019,CA,GB,WOODW,CONST,66.85,0,0
31966,2019,CA,JP,PULP5,PAPER,66.75,0,0
54370,2019,CA,US,RADIO,TRANS,66.09,0,0
53085,2019,CA,US,MOTOR,BUSIN,66.01,0,0
53687,2019,CA,US,PAPER,FINAN,65.96,0,0
7106,2019,CA,CN,BITUM,DIST1,65.8,0,0
7109,2019,CA,CN,BITUM,ELEC1,65.74,0,0
69512,2019,CA,WM,CHEM1,CONST,65.37,0,0
26511,2019,CA,IN,BASIC,CONST,65.32,0,0
7857,2019,CA,CN,FORES,CONST,65.3,0,0
28099,2019,CA,IT,CRUDE,MOTOR,65.17,0,0
49101,2019,CA,US,ANIMA,COPP1,65.08,0,0
58787,2019,CA,WA,MEATP,CHEM1,64.91,0,0
54792,2019,CA,US,RUBBE,SALEM,64.79,0,0
49830,2019,CA,US,CHEM1,CHEM1,64.58,0,0
49052,2019,CA,US,ALUM1,MACHI,64.33,0,0
7415,2019,CA,CN,CRUDE,KEROS,64.31,0,0
36114,2019,CA,MX,BASIC,CONST,63.84,0,0
51543,2019,CA,US,FOOD5,HEALT,63.49,0,0
53365,2019,CA,US,NATUR,WOODW,63.48,0,0
32440,2019,CA,JP,SEACO,SEACO,63.41,0,0
34392,2019,CA,KR,PULP5,TRAN2,63.08,0,0
50254,2019,CA,US,CRUDE,PAPER,62.94,0,0
31486,2019,CA,JP,NONF1,ALUM1,62.89,0,0
39505,2019,CA,NL,OILSE,FOOD5,61.84,0,0
59382,2019,CA,WA,OILSE,WOODW,61.6,0,0
53743,2019,CA,US,PAPER,PRINT,61.56,0,0
54746,2019,CA,US,RUBBE,MACHI,61.49,0,0
